loc_inst_code,loc_type,x,y,z,width,depth,height,row_num,bay_num,level_num,address_label
A2-00854,A2,11890.0,1850.0,170.0,240.0,580.0,170.0,2,42,2,R02-B042-L02
A2-00855,A2,11890.0,1850.0,340.0,240.0,580.0,170.0,2,42,3,R02-B042-L03
A2-00856,A2,11890.0,1850.0,510.0,240.0,580.0,170.0,2,42,4,R02-B042-L04
A2-00857,A2,11890.0,1850.0,680.0,240.0,580.0,170.0,2,42,5,R02-B042-L05
A2-00858,A2,11890.0,1850.0,850.0,240.0,580.0,170.0,2,42,6,R02-B042-L06
A2-00859,A2,11890.0,1850.0,1020.0,240.0,580.0,170.0,2,42,7,R02-B042-L07
A2-00860,A2,11890.0,1850.0,1190.0,240.0,580.0,170.0,2,42,8,R02-B042-L08
A2-00861,A2,11890.0,1850.0,1360.0,240.0,580.0,170.0,2,42,9,R02-B042-L09
A2-00862,A2,11890.0,1850.0,1530.0,240.0,580.0,170.0,2,42,10,R02-B042-L10
A2-00863,A2,11890.0,1850.0,1700.0,240.0,580.0,170.0,2,42,11,R02-B042-L11
A2-00864,A2,11890.0,1850.0,1870.0,240.0,580.0,170.0,2,42,12,R02-B042-L12
A2-00865,A2,12180.0,1850.0,0.0,240.0,580.0,170.0,2,43,1,R02-B043-L01
A2-00866,A2,12180.0,1850.0,170.0,240.0,580.0,170.0,2,43,2,R02-B043-L02
A2-00867,A2,12180.0,1850.0,340.0,240.0,580.0,170.0,2,43,3,R02-B043-L03
A2-00868,A2,12180.0,1850.0,510.0,240.0,580.0,170.0,2,43,4,R02-B043-L04
A2-00869,A2,12180.0,1850.0,680.0,240.0,580.0,170.0,2,43,5,R02-B043-L05
A2-00870,A2,12180.0,1850.0,850.0,240.0,580.0,170.0,2,43,6,R02-B043-L06
A2-00871,A2,12180.0,1850.0,1020.0,240.0,580.0,170.0,2,43,7,R02-B043-L07
A2-00872,A2,12180.0,1850.0,1190.0,240.0,580.0,170.0,2,43,8,R02-B043-L08
A2-00873,A2,12180.0,1850.0,1360.0,240.0,580.0,170.0,2,43,9,R02-B043-L09
A2-00874,A2,12180.0,1850.0,1530.0,240.0,580.0,170.0,2,43,10,R02-B043-L10
A2-00875,A2,12180.0,1850.0,1700.0,240.0,580.0,170.0,2,43,11,R02-B043-L11
A2-00876,A2,12180.0,1850.0,1870.0,240.0,580.0,170.0,2,43,12,R02-B043-L12
A2-00877,A2,12470.0,1850.0,0.0,240.0,580.0,170.0,2,44,1,R02-B044-L01
A2-00878,A2,12470.0,1850.0,170.0,240.0,580.0,170.0,2,44,2,R02-B044-L02
A2-00879,A2,12470.0,1850.0,340.0,240.0,580.0,170.0,2,44,3,R02-B044-L03
A2-00880,A2,12470.0,1850.0,510.0,240.0,580.0,170.0,2,44,4,R02-B044-L04
A2-00881,A2,12470.0,1850.0,680.0,240.0,580.0,170.0,2,44,5,R02-B044-L05
A2-00882,A2,12470.0,1850.0,850.0,240.0,580.0,170.0,2,44,6,R02-B044-L06
A2-00883,A2,12470.0,1850.0,1020.0,240.0,580.0,170.0,2,44,7,R02-B044-L07
A2-00884,A2,12470.0,1850.0,1190.0,240.0,580.0,170.0,2,44,8,R02-B044-L08
A2-00885,A2,12470.0,1850.0,1360.0,240.0,580.0,170.0,2,44,9,R02-B044-L09
A2-00886,A2,12470.0,1850.0,1530.0,240.0,580.0,170.0,2,44,10,R02-B044-L10
A2-00887,A2,12470.0,1850.0,1700.0,240.0,580.0,170.0,2,44,11,R02-B044-L11
A2-00888,A2,12470.0,1850.0,1870.0,240.0,580.0,170.0,2,44,12,R02-B044-L12
A2-00889,A2,12760.0,1850.0,0.0,240.0,580.0,170.0,2,45,1,R02-B045-L01
A2-00890,A2,12760.0,1850.0,170.0,240.0,580.0,170.0,2,45,2,R02-B045-L02
A2-00891,A2,12760.0,1850.0,340.0,240.0,580.0,170.0,2,45,3,R02-B045-L03
A2-00892,A2,12760.0,1850.0,510.0,240.0,580.0,170.0,2,45,4,R02-B045-L04
A2-00893,A2,12760.0,1850.0,680.0,240.0,580.0,170.0,2,45,5,R02-B045-L05
A2-00894,A2,12760.0,1850.0,850.0,240.0,580.0,170.0,2,45,6,R02-B045-L06
A2-00895,A2,12760.0,1850.0,1020.0,240.0,580.0,170.0,2,45,7,R02-B045-L07
A2-00896,A2,12760.0,1850.0,1190.0,240.0,580.0,170.0,2,45,8,R02-B045-L08
A2-00897,A2,12760.0,1850.0,1360.0,240.0,580.0,170.0,2,45,9,R02-B045-L09
A2-00898,A2,12760.0,1850.0,1530.0,240.0,580.0,170.0,2,45,10,R02-B045-L10
A2-00899,A2,12760.0,1850.0,1700.0,240.0,580.0,170.0,2,45,11,R02-B045-L11
A2-00900,A2,12760.0,1850.0,1870.0,240.0,580.0,170.0,2,45,12,R02-B045-L12
A2-00901,A2,13050.0,1850.0,0.0,240.0,580.0,170.0,2,46,1,R02-B046-L01
A2-00902,A2,13050.0,1850.0,170.0,240.0,580.0,170.0,2,46,2,R02-B046-L02
A2-00903,A2,13050.0,1850.0,340.0,240.0,580.0,170.0,2,46,3,R02-B046-L03
A2-00904,A2,13050.0,1850.0,510.0,240.0,580.0,170.0,2,46,4,R02-B046-L04
A2-00905,A2,13050.0,1850.0,680.0,240.0,580.0,170.0,2,46,5,R02-B046-L05
A2-00906,A2,13050.0,1850.0,850.0,240.0,580.0,170.0,2,46,6,R02-B046-L06
A2-00907,A2,13050.0,1850.0,1020.0,240.0,580.0,170.0,2,46,7,R02-B046-L07
A2-00908,A2,13050.0,1850.0,1190.0,240.0,580.0,170.0,2,46,8,R02-B046-L08
A2-00909,A2,13050.0,1850.0,1360.0,240.0,580.0,170.0,2,46,9,R02-B046-L09
A2-00910,A2,13050.0,1850.0,1530.0,240.0,580.0,170.0,2,46,10,R02-B046-L10
A2-00911,A2,13050.0,1850.0,1700.0,240.0,580.0,170.0,2,46,11,R02-B046-L11
A2-00912,A2,13050.0,1850.0,1870.0,240.0,580.0,170.0,2,46,12,R02-B046-L12
A2-00913,A2,13340.0,1850.0,0.0,240.0,580.0,170.0,2,47,1,R02-B047-L01
A2-00914,A2,13340.0,1850.0,170.0,240.0,580.0,170.0,2,47,2,R02-B047-L02
A2-00915,A2,13340.0,1850.0,340.0,240.0,580.0,170.0,2,47,3,R02-B047-L03
A2-00916,A2,13340.0,1850.0,510.0,240.0,580.0,170.0,2,47,4,R02-B047-L04
A2-00917,A2,13340.0,1850.0,680.0,240.0,580.0,170.0,2,47,5,R02-B047-L05
A2-00918,A2,13340.0,1850.0,850.0,240.0,580.0,170.0,2,47,6,R02-B047-L06
A2-00919,A2,13340.0,1850.0,1020.0,240.0,580.0,170.0,2,47,7,R02-B047-L07
A2-00920,A2,13340.0,1850.0,1190.0,240.0,580.0,170.0,2,47,8,R02-B047-L08
A2-00921,A2,13340.0,1850.0,1360.0,240.0,580.0,170.0,2,47,9,R02-B047-L09
A2-00922,A2,13340.0,1850.0,1530.0,240.0,580.0,170.0,2,47,10,R02-B047-L10
A2-00923,A2,13340.0,1850.0,1700.0,240.0,580.0,170.0,2,47,11,R02-B047-L11
A2-00924,A2,13340.0,1850.0,1870.0,240.0,580.0,170.0,2,47,12,R02-B047-L12
A2-00925,A2,13630.0,1850.0,0.0,240.0,580.0,170.0,2,48,1,R02-B048-L01
A2-00926,A2,13630.0,1850.0,170.0,240.0,580.0,170.0,2,48,2,R02-B048-L02
A2-00927,A2,13630.0,1850.0,340.0,240.0,580.0,170.0,2,48,3,R02-B048-L03
A2-00928,A2,13630.0,1850.0,510.0,240.0,580.0,170.0,2,48,4,R02-B048-L04
A2-00929,A2,13630.0,1850.0,680.0,240.0,580.0,170.0,2,48,5,R02-B048-L05
A2-00930,A2,13630.0,1850.0,850.0,240.0,580.0,170.0,2,48,6,R02-B048-L06
A2-00931,A2,13630.0,1850.0,1020.0,240.0,580.0,170.0,2,48,7,R02-B048-L07
A2-00932,A2,13630.0,1850.0,1190.0,240.0,580.0,170.0,2,48,8,R02-B048-L08
A2-00933,A2,13630.0,1850.0,1360.0,240.0,580.0,170.0,2,48,9,R02-B048-L09
A2-00934,A2,13630.0,1850.0,1530.0,240.0,580.0,170.0,2,48,10,R02-B048-L10
A2-00935,A2,13630.0,1850.0,1700.0,240.0,580.0,170.0,2,48,11,R02-B048-L11
A2-00936,A2,13630.0,1850.0,1870.0,240.0,580.0,170.0,2,48,12,R02-B048-L12
A2-00937,A2,13920.0,1850.0,0.0,240.0,580.0,170.0,2,49,1,R02-B049-L01
A2-00938,A2,13920.0,1850.0,170.0,240.0,580.0,170.0,2,49,2,R02-B049-L02
A2-00939,A2,13920.0,1850.0,340.0,240.0,580.0,170.0,2,49,3,R02-B049-L03
A2-00940,A2,13920.0,1850.0,510.0,240.0,580.0,170.0,2,49,4,R02-B049-L04
A2-00941,A2,13920.0,1850.0,680.0,240.0,580.0,170.0,2,49,5,R02-B049-L05
A2-00942,A2,13920.0,1850.0,850.0,240.0,580.0,170.0,2,49,6,R02-B049-L06
A2-00943,A2,13920.0,1850.0,1020.0,240.0,580.0,170.0,2,49,7,R02-B049-L07
A2-00944,A2,13920.0,1850.0,1190.0,240.0,580.0,170.0,2,49,8,R02-B049-L08
A2-00945,A2,13920.0,1850.0,1360.0,240.0,580.0,170.0,2,49,9,R02-B049-L09
A2-00946,A2,13920.0,1850.0,1530.0,240.0,580.0,170.0,2,49,10,R02-B049-L10
A2-00947,A2,13920.0,1850.0,1700.0,240.0,580.0,170.0,2,49,11,R02-B049-L11
A2-00948,A2,13920.0,1850.0,1870.0,240.0,580.0,170.0,2,49,12,R02-B049-L12
A2-00949,A2,14210.0,1850.0,0.0,240.0,580.0,170.0,2,50,1,R02-B050-L01
A2-00950,A2,14210.0,1850.0,170.0,240.0,580.0,170.0,2,50,2,R02-B050-L02
A2-00951,A2,14210.0,1850.0,340.0,240.0,580.0,170.0,2,50,3,R02-B050-L03
A2-00952,A2,14210.0,1850.0,510.0,240.0,580.0,170.0,2,50,4,R02-B050-L04
A2-00953,A2,14210.0,1850.0,680.0,240.0,580.0,170.0,2,50,5,R02-B050-L05
A2-00954,A2,14210.0,1850.0,850.0,240.0,580.0,170.0,2,50,6,R02-B050-L06
A2-00955,A2,14210.0,1850.0,1020.0,240.0,580.0,170.0,2,50,7,R02-B050-L07
A2-00956,A2,14210.0,1850.0,1190.0,240.0,580.0,170.0,2,50,8,R02-B050-L08
A2-00957,A2,14210.0,1850.0,1360.0,240.0,580.0,170.0,2,50,9,R02-B050-L09
A3-00001,A3,14500.0,1850.0,0.0,270.0,660.0,240.0,2,51,1,R02-B051-L01
A3-00002,A3,14500.0,1850.0,240.0,270.0,660.0,240.0,2,51,2,R02-B051-L02
A3-00003,A3,14500.0,1850.0,480.0,270.0,660.0,240.0,2,51,3,R02-B051-L03
A3-00004,A3,14500.0,1850.0,720.0,270.0,660.0,240.0,2,51,4,R02-B051-L04
A3-00005,A3,14500.0,1850.0,960.0,270.0,660.0,240.0,2,51,5,R02-B051-L05
A3-00006,A3,14500.0,1850.0,1200.0,270.0,660.0,240.0,2,51,6,R02-B051-L06
A3-00007,A3,14500.0,1850.0,1440.0,270.0,660.0,240.0,2,51,7,R02-B051-L07
A3-00008,A3,14500.0,1850.0,1680.0,270.0,660.0,240.0,2,51,8,R02-B051-L08
A3-00009,A3,14500.0,1850.0,1920.0,270.0,660.0,240.0,2,51,9,R02-B051-L09
A3-00010,A3,14820.0,1850.0,0.0,270.0,660.0,240.0,2,52,1,R02-B052-L01
A3-00011,A3,14820.0,1850.0,240.0,270.0,660.0,240.0,2,52,2,R02-B052-L02
A3-00012,A3,14820.0,1850.0,480.0,270.0,660.0,240.0,2,52,3,R02-B052-L03
A3-00013,A3,14820.0,1850.0,720.0,270.0,660.0,240.0,2,52,4,R02-B052-L04
A3-00014,A3,14820.0,1850.0,960.0,270.0,660.0,240.0,2,52,5,R02-B052-L05
A3-00015,A3,14820.0,1850.0,1200.0,270.0,660.0,240.0,2,52,6,R02-B052-L06
A3-00016,A3,14820.0,1850.0,1440.0,270.0,660.0,240.0,2,52,7,R02-B052-L07
A3-00017,A3,14820.0,1850.0,1680.0,270.0,660.0,240.0,2,52,8,R02-B052-L08
A3-00018,A3,14820.0,1850.0,1920.0,270.0,660.0,240.0,2,52,9,R02-B052-L09
A3-00019,A3,15140.0,1850.0,0.0,270.0,660.0,240.0,2,53,1,R02-B053-L01
A3-00020,A3,15140.0,1850.0,240.0,270.0,660.0,240.0,2,53,2,R02-B053-L02
A3-00021,A3,15140.0,1850.0,480.0,270.0,660.0,240.0,2,53,3,R02-B053-L03
A3-00022,A3,15140.0,1850.0,720.0,270.0,660.0,240.0,2,53,4,R02-B053-L04
A3-00023,A3,15140.0,1850.0,960.0,270.0,660.0,240.0,2,53,5,R02-B053-L05
A3-00024,A3,15140.0,1850.0,1200.0,270.0,660.0,240.0,2,53,6,R02-B053-L06
A3-00025,A3,15140.0,1850.0,1440.0,270.0,660.0,240.0,2,53,7,R02-B053-L07
A3-00026,A3,15140.0,1850.0,1680.0,270.0,660.0,240.0,2,53,8,R02-B053-L08
A3-00027,A3,15140.0,1850.0,1920.0,270.0,660.0,240.0,2,53,9,R02-B053-L09
A3-00028,A3,15460.0,1850.0,0.0,270.0,660.0,240.0,2,54,1,R02-B054-L01
A3-00029,A3,15460.0,1850.0,240.0,270.0,660.0,240.0,2,54,2,R02-B054-L02
A3-00030,A3,15460.0,1850.0,480.0,270.0,660.0,240.0,2,54,3,R02-B054-L03
A3-00031,A3,15460.0,1850.0,720.0,270.0,660.0,240.0,2,54,4,R02-B054-L04
A3-00032,A3,15460.0,1850.0,960.0,270.0,660.0,240.0,2,54,5,R02-B054-L05
A3-00033,A3,15460.0,1850.0,1200.0,270.0,660.0,240.0,2,54,6,R02-B054-L06
A3-00034,A3,15460.0,1850.0,1440.0,270.0,660.0,240.0,2,54,7,R02-B054-L07
A3-00035,A3,15460.0,1850.0,1680.0,270.0,660.0,240.0,2,54,8,R02-B054-L08
A3-00036,A3,15460.0,1850.0,1920.0,270.0,660.0,240.0,2,54,9,R02-B054-L09
A3-00037,A3,15780.0,1850.0,0.0,270.0,660.0,240.0,2,55,1,R02-B055-L01
A3-00038,A3,15780.0,1850.0,240.0,270.0,660.0,240.0,2,55,2,R02-B055-L02
A3-00039,A3,15780.0,1850.0,480.0,270.0,660.0,240.0,2,55,3,R02-B055-L03
A3-00040,A3,15780.0,1850.0,720.0,270.0,660.0,240.0,2,55,4,R02-B055-L04
A3-00041,A3,15780.0,1850.0,960.0,270.0,660.0,240.0,2,55,5,R02-B055-L05
A3-00042,A3,15780.0,1850.0,1200.0,270.0,660.0,240.0,2,55,6,R02-B055-L06
A3-00043,A3,15780.0,1850.0,1440.0,270.0,660.0,240.0,2,55,7,R02-B055-L07
A3-00044,A3,15780.0,1850.0,1680.0,270.0,660.0,240.0,2,55,8,R02-B055-L08
A3-00045,A3,15780.0,1850.0,1920.0,270.0,660.0,240.0,2,55,9,R02-B055-L09
A3-00046,A3,16100.0,1850.0,0.0,270.0,660.0,240.0,2,56,1,R02-B056-L01
A3-00047,A3,16100.0,1850.0,240.0,270.0,660.0,240.0,2,56,2,R02-B056-L02
A3-00048,A3,16100.0,1850.0,480.0,270.0,660.0,240.0,2,56,3,R02-B056-L03
A3-00049,A3,16100.0,1850.0,720.0,270.0,660.0,240.0,2,56,4,R02-B056-L04
A3-00050,A3,16100.0,1850.0,960.0,270.0,660.0,240.0,2,56,5,R02-B056-L05
A3-00051,A3,16100.0,1850.0,1200.0,270.0,660.0,240.0,2,56,6,R02-B056-L06
A3-00052,A3,16100.0,1850.0,1440.0,270.0,660.0,240.0,2,56,7,R02-B056-L07
A3-00053,A3,16100.0,1850.0,1680.0,270.0,660.0,240.0,2,56,8,R02-B056-L08
A3-00054,A3,16100.0,1850.0,1920.0,270.0,660.0,240.0,2,56,9,R02-B056-L09
A3-00055,A3,16420.0,1850.0,0.0,270.0,660.0,240.0,2,57,1,R02-B057-L01
A3-00056,A3,16420.0,1850.0,240.0,270.0,660.0,240.0,2,57,2,R02-B057-L02
A3-00057,A3,16420.0,1850.0,480.0,270.0,660.0,240.0,2,57,3,R02-B057-L03
A3-00058,A3,16420.0,1850.0,720.0,270.0,660.0,240.0,2,57,4,R02-B057-L04
A3-00059,A3,16420.0,1850.0,960.0,270.0,660.0,240.0,2,57,5,R02-B057-L05
A3-00060,A3,16420.0,1850.0,1200.0,270.0,660.0,240.0,2,57,6,R02-B057-L06
A3-00061,A3,16420.0,1850.0,1440.0,270.0,660.0,240.0,2,57,7,R02-B057-L07
A3-00062,A3,16420.0,1850.0,1680.0,270.0,660.0,240.0,2,57,8,R02-B057-L08
A3-00063,A3,16420.0,1850.0,1920.0,270.0,660.0,240.0,2,57,9,R02-B057-L09
A3-00064,A3,16740.0,1850.0,0.0,270.0,660.0,240.0,2,58,1,R02-B058-L01
A3-00065,A3,16740.0,1850.0,240.0,270.0,660.0,240.0,2,58,2,R02-B058-L02
A3-00066,A3,16740.0,1850.0,480.0,270.0,660.0,240.0,2,58,3,R02-B058-L03
A3-00067,A3,16740.0,1850.0,720.0,270.0,660.0,240.0,2,58,4,R02-B058-L04
A3-00068,A3,16740.0,1850.0,960.0,270.0,660.0,240.0,2,58,5,R02-B058-L05
A3-00069,A3,16740.0,1850.0,1200.0,270.0,660.0,240.0,2,58,6,R02-B058-L06
A3-00070,A3,16740.0,1850.0,1440.0,270.0,660.0,240.0,2,58,7,R02-B058-L07
A3-00071,A3,16740.0,1850.0,1680.0,270.0,660.0,240.0,2,58,8,R02-B058-L08
A3-00072,A3,16740.0,1850.0,1920.0,270.0,660.0,240.0,2,58,9,R02-B058-L09
A3-00073,A3,17060.0,1850.0,0.0,270.0,660.0,240.0,2,59,1,R02-B059-L01
A3-00074,A3,17060.0,1850.0,240.0,270.0,660.0,240.0,2,59,2,R02-B059-L02
A3-00075,A3,17060.0,1850.0,480.0,270.0,660.0,240.0,2,59,3,R02-B059-L03
A3-00076,A3,17060.0,1850.0,720.0,270.0,660.0,240.0,2,59,4,R02-B059-L04
A3-00077,A3,17060.0,1850.0,960.0,270.0,660.0,240.0,2,59,5,R02-B059-L05
A3-00078,A3,17060.0,1850.0,1200.0,270.0,660.0,240.0,2,59,6,R02-B059-L06
A3-00079,A3,17060.0,1850.0,1440.0,270.0,660.0,240.0,2,59,7,R02-B059-L07
A3-00080,A3,17060.0,1850.0,1680.0,270.0,660.0,240.0,2,59,8,R02-B059-L08
A3-00081,A3,17060.0,1850.0,1920.0,270.0,660.0,240.0,2,59,9,R02-B059-L09
A3-00082,A3,17380.0,1850.0,0.0,270.0,660.0,240.0,2,60,1,R02-B060-L01
A3-00083,A3,17380.0,1850.0,240.0,270.0,660.0,240.0,2,60,2,R02-B060-L02
A3-00084,A3,17380.0,1850.0,480.0,270.0,660.0,240.0,2,60,3,R02-B060-L03
A3-00085,A3,17380.0,1850.0,720.0,270.0,660.0,240.0,2,60,4,R02-B060-L04
A3-00086,A3,17380.0,1850.0,960.0,270.0,660.0,240.0,2,60,5,R02-B060-L05
A3-00087,A3,17380.0,1850.0,1200.0,270.0,660.0,240.0,2,60,6,R02-B060-L06
A3-00088,A3,17380.0,1850.0,1440.0,270.0,660.0,240.0,2,60,7,R02-B060-L07
A3-00089,A3,17380.0,1850.0,1680.0,270.0,660.0,240.0,2,60,8,R02-B060-L08
A3-00090,A3,17380.0,1850.0,1920.0,270.0,660.0,240.0,2,60,9,R02-B060-L09
A3-00091,A3,17700.0,1850.0,0.0,270.0,660.0,240.0,2,61,1,R02-B061-L01
A3-00092,A3,17700.0,1850.0,240.0,270.0,660.0,240.0,2,61,2,R02-B061-L02
A3-00093,A3,17700.0,1850.0,480.0,270.0,660.0,240.0,2,61,3,R02-B061-L03
A3-00094,A3,17700.0,1850.0,720.0,270.0,660.0,240.0,2,61,4,R02-B061-L04
A3-00095,A3,17700.0,1850.0,960.0,270.0,660.0,240.0,2,61,5,R02-B061-L05
A3-00096,A3,17700.0,1850.0,1200.0,270.0,660.0,240.0,2,61,6,R02-B061-L06
A3-00097,A3,17700.0,1850.0,1440.0,270.0,660.0,240.0,2,61,7,R02-B061-L07
A3-00098,A3,17700.0,1850.0,1680.0,270.0,660.0,240.0,2,61,8,R02-B061-L08
A3-00099,A3,17700.0,1850.0,1920.0,270.0,660.0,240.0,2,61,9,R02-B061-L09
A3-00100,A3,18020.0,1850.0,0.0,270.0,660.0,240.0,2,62,1,R02-B062-L01
A3-00101,A3,18020.0,1850.0,240.0,270.0,660.0,240.0,2,62,2,R02-B062-L02
A3-00102,A3,18020.0,1850.0,480.0,270.0,660.0,240.0,2,62,3,R02-B062-L03
A3-00103,A3,18020.0,1850.0,720.0,270.0,660.0,240.0,2,62,4,R02-B062-L04
A3-00104,A3,18020.0,1850.0,960.0,270.0,660.0,240.0,2,62,5,R02-B062-L05
A3-00105,A3,18020.0,1850.0,1200.0,270.0,660.0,240.0,2,62,6,R02-B062-L06
A3-00106,A3,18020.0,1850.0,1440.0,270.0,660.0,240.0,2,62,7,R02-B062-L07
A3-00107,A3,18020.0,1850.0,1680.0,270.0,660.0,240.0,2,62,8,R02-B062-L08
A3-00108,A3,18020.0,1850.0,1920.0,270.0,660.0,240.0,2,62,9,R02-B062-L09
A3-00109,A3,18340.0,1850.0,0.0,270.0,660.0,240.0,2,63,1,R02-B063-L01
A3-00110,A3,18340.0,1850.0,240.0,270.0,660.0,240.0,2,63,2,R02-B063-L02
A3-00111,A3,18340.0,1850.0,480.0,270.0,660.0,240.0,2,63,3,R02-B063-L03
A3-00112,A3,18340.0,1850.0,720.0,270.0,660.0,240.0,2,63,4,R02-B063-L04
A3-00113,A3,18340.0,1850.0,960.0,270.0,660.0,240.0,2,63,5,R02-B063-L05
A3-00114,A3,18340.0,1850.0,1200.0,270.0,660.0,240.0,2,63,6,R02-B063-L06
A3-00115,A3,18340.0,1850.0,1440.0,270.0,660.0,240.0,2,63,7,R02-B063-L07
A3-00116,A3,18340.0,1850.0,1680.0,270.0,660.0,240.0,2,63,8,R02-B063-L08
A3-00117,A3,18340.0,1850.0,1920.0,270.0,660.0,240.0,2,63,9,R02-B063-L09
A3-00118,A3,18660.0,1850.0,0.0,270.0,660.0,240.0,2,64,1,R02-B064-L01
A3-00119,A3,18660.0,1850.0,240.0,270.0,660.0,240.0,2,64,2,R02-B064-L02
A3-00120,A3,18660.0,1850.0,480.0,270.0,660.0,240.0,2,64,3,R02-B064-L03
A3-00121,A3,18660.0,1850.0,720.0,270.0,660.0,240.0,2,64,4,R02-B064-L04
A3-00122,A3,18660.0,1850.0,960.0,270.0,660.0,240.0,2,64,5,R02-B064-L05
A3-00123,A3,18660.0,1850.0,1200.0,270.0,660.0,240.0,2,64,6,R02-B064-L06
A3-00124,A3,18660.0,1850.0,1440.0,270.0,660.0,240.0,2,64,7,R02-B064-L07
A3-00125,A3,18660.0,1850.0,1680.0,270.0,660.0,240.0,2,64,8,R02-B064-L08
A3-00126,A3,18660.0,1850.0,1920.0,270.0,660.0,240.0,2,64,9,R02-B064-L09
A3-00127,A3,18980.0,1850.0,0.0,270.0,660.0,240.0,2,65,1,R02-B065-L01
A3-00128,A3,18980.0,1850.0,240.0,270.0,660.0,240.0,2,65,2,R02-B065-L02
A3-00129,A3,18980.0,1850.0,480.0,270.0,660.0,240.0,2,65,3,R02-B065-L03
A3-00130,A3,18980.0,1850.0,720.0,270.0,660.0,240.0,2,65,4,R02-B065-L04
A3-00131,A3,18980.0,1850.0,960.0,270.0,660.0,240.0,2,65,5,R02-B065-L05
A3-00132,A3,18980.0,1850.0,1200.0,270.0,660.0,240.0,2,65,6,R02-B065-L06
A3-00133,A3,18980.0,1850.0,1440.0,270.0,660.0,240.0,2,65,7,R02-B065-L07
A3-00134,A3,18980.0,1850.0,1680.0,270.0,660.0,240.0,2,65,8,R02-B065-L08
A3-00135,A3,18980.0,1850.0,1920.0,270.0,660.0,240.0,2,65,9,R02-B065-L09
A3-00136,A3,19300.0,1850.0,0.0,270.0,660.0,240.0,2,66,1,R02-B066-L01
A3-00137,A3,19300.0,1850.0,240.0,270.0,660.0,240.0,2,66,2,R02-B066-L02
A3-00138,A3,19300.0,1850.0,480.0,270.0,660.0,240.0,2,66,3,R02-B066-L03
A3-00139,A3,19300.0,1850.0,720.0,270.0,660.0,240.0,2,66,4,R02-B066-L04
A3-00140,A3,19300.0,1850.0,960.0,270.0,660.0,240.0,2,66,5,R02-B066-L05
A3-00141,A3,19300.0,1850.0,1200.0,270.0,660.0,240.0,2,66,6,R02-B066-L06
A3-00142,A3,19300.0,1850.0,1440.0,270.0,660.0,240.0,2,66,7,R02-B066-L07
A3-00143,A3,19300.0,1850.0,1680.0,270.0,660.0,240.0,2,66,8,R02-B066-L08
A3-00144,A3,19300.0,1850.0,1920.0,270.0,660.0,240.0,2,66,9,R02-B066-L09
A3-00145,A3,19620.0,1850.0,0.0,270.0,660.0,240.0,2,67,1,R02-B067-L01
A3-00146,A3,19620.0,1850.0,240.0,270.0,660.0,240.0,2,67,2,R02-B067-L02
A3-00147,A3,19620.0,1850.0,480.0,270.0,660.0,240.0,2,67,3,R02-B067-L03
A3-00148,A3,19620.0,1850.0,720.0,270.0,660.0,240.0,2,67,4,R02-B067-L04
A3-00149,A3,19620.0,1850.0,960.0,270.0,660.0,240.0,2,67,5,R02-B067-L05
A3-00150,A3,19620.0,1850.0,1200.0,270.0,660.0,240.0,2,67,6,R02-B067-L06
A3-00151,A3,19620.0,1850.0,1440.0,270.0,660.0,240.0,2,67,7,R02-B067-L07
A3-00152,A3,19620.0,1850.0,1680.0,270.0,660.0,240.0,2,67,8,R02-B067-L08
A3-00153,A3,19620.0,1850.0,1920.0,270.0,660.0,240.0,2,67,9,R02-B067-L09
A3-00154,A3,19940.0,1850.0,0.0,270.0,660.0,240.0,2,68,1,R02-B068-L01
A3-00155,A3,19940.0,1850.0,240.0,270.0,660.0,240.0,2,68,2,R02-B068-L02
A3-00156,A3,19940.0,1850.0,480.0,270.0,660.0,240.0,2,68,3,R02-B068-L03
A3-00157,A3,19940.0,1850.0,720.0,270.0,660.0,240.0,2,68,4,R02-B068-L04
A3-00158,A3,19940.0,1850.0,960.0,270.0,660.0,240.0,2,68,5,R02-B068-L05
A3-00159,A3,19940.0,1850.0,1200.0,270.0,660.0,240.0,2,68,6,R02-B068-L06
A3-00160,A3,19940.0,1850.0,1440.0,270.0,660.0,240.0,2,68,7,R02-B068-L07
A3-00161,A3,19940.0,1850.0,1680.0,270.0,660.0,240.0,2,68,8,R02-B068-L08
A3-00162,A3,19940.0,1850.0,1920.0,270.0,660.0,240.0,2,68,9,R02-B068-L09
A3-00163,A3,20260.0,1850.0,0.0,270.0,660.0,240.0,2,69,1,R02-B069-L01
A3-00164,A3,20260.0,1850.0,240.0,270.0,660.0,240.0,2,69,2,R02-B069-L02
A3-00165,A3,20260.0,1850.0,480.0,270.0,660.0,240.0,2,69,3,R02-B069-L03
A3-00166,A3,20260.0,1850.0,720.0,270.0,660.0,240.0,2,69,4,R02-B069-L04
A3-00167,A3,20260.0,1850.0,960.0,270.0,660.0,240.0,2,69,5,R02-B069-L05
A3-00168,A3,20260.0,1850.0,1200.0,270.0,660.0,240.0,2,69,6,R02-B069-L06
A3-00169,A3,20260.0,1850.0,1440.0,270.0,660.0,240.0,2,69,7,R02-B069-L07
A3-00170,A3,20260.0,1850.0,1680.0,270.0,660.0,240.0,2,69,8,R02-B069-L08
A3-00171,A3,20260.0,1850.0,1920.0,270.0,660.0,240.0,2,69,9,R02-B069-L09
A3-00172,A3,20580.0,1850.0,0.0,270.0,660.0,240.0,2,70,1,R02-B070-L01
