loc_inst_code,LOCATION_TYPE,ITEM_ID,QTY_ALLOCATED,MAX_UNITS,GRID_X,GRID_Y,GRID_Z,FULL_LAYERS,PARTIAL_UNITS,ORIENT_X_MM,ORIENT_Y_MM,ORIENT_Z_MM,LOCATION_VOL_MM3,LOCATION_VOL_M3,STORED_VOL_M3,UTILIZATION_PCT
A3-01232,A3,16125469,1,10,5,2,1,0,1,45.9,322.2,189.0,42768000.0,0.0,0.0,6.5
A3-01235,A3,47302653,19,80,4,10,2,0,19,61.1,61.1,100.7,42768000.0,0.0,0.0,16.7
A3-01236,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01238,A3,17479472,12,16,2,4,2,1,4,134.8,134.8,107.1,42768000.0,0.0,0.0,54.6
A3-01239,A3,11056554,1,1,1,1,1,1,0,268.2,454.8,152.4,42768000.0,0.0,0.0,43.5
A3-01240,A3,31171574,3,200,4,10,5,0,3,62.2,62.2,47.6,42768000.0,0.0,0.0,1.3
A3-01243,A3,82601323,4,4,2,2,1,1,0,123.7,301.6,126.9,42768000.0,0.0,0.0,44.3
A3-01244,A3,14054801,1,20,1,4,5,0,1,262.2,144.0,45.5,42768000.0,0.0,0.0,4.0
A3-01245,A3,25042636,10,16,2,4,2,1,2,133.9,133.9,99.4,42768000.0,0.0,0.0,41.7
A3-01246,A3,80843434,1,1,1,1,1,1,0,138.5,380.1,138.5,42768000.0,0.0,0.0,17.0
A3-01247,A3,81683721,3,60,5,6,2,0,3,51.0,105.0,100.2,42768000.0,0.0,0.0,3.8
A3-01248,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-01249,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01250,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01252,A3,55872560,14,14,1,7,2,2,0,235.3,91.6,114.2,42768000.0,0.0,0.0,80.6
A3-01253,A3,69438280,1,1,1,1,1,1,0,254.0,332.7,196.0,42768000.0,0.0,0.0,38.7
A3-01254,A3,30073698,1,48,4,4,3,0,1,57.8,159.1,69.0,42768000.0,0.0,0.0,1.5
A3-01256,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01258,A3,26445442,14,14,1,7,2,2,0,262.3,85.2,96.1,42768000.0,0.0,0.0,70.3
A3-01261,A3,29712522,2,6,1,6,1,0,2,228.7,98.1,168.0,42768000.0,0.0,0.0,17.6
A3-01263,A3,77985272,1,1,1,1,1,1,0,263.1,451.5,181.9,42768000.0,0.0,0.0,50.5
A3-01264,A3,29870032,1,24,3,4,2,0,1,80.8,147.0,80.8,42768000.0,0.0,0.0,2.2
A3-01266,A3,82601323,4,4,2,2,1,1,0,123.7,301.6,126.9,42768000.0,0.0,0.0,44.3
A3-01267,A3,92357019,10,36,4,3,3,0,10,61.9,212.3,78.3,42768000.0,0.0,0.0,24.1
A3-01270,A3,65921794,2,3,3,1,1,0,2,86.2,348.5,224.3,42768000.0,0.0,0.0,31.5
A3-01271,A3,19731535,1,2,1,2,1,0,1,152.6,291.2,152.6,42768000.0,0.0,0.0,15.9
A3-01272,A3,36804826,11,15,5,3,1,0,11,52.7,185.4,185.4,42768000.0,0.0,0.0,46.6
A3-01274,A3,87223035,1,12,1,3,4,0,1,255.6,182.7,58.8,42768000.0,0.0,0.0,6.4
A3-01275,A3,93708672,1,135,3,9,5,0,1,67.6,67.6,46.2,42768000.0,0.0,0.0,0.5
A3-01278,A3,14049038,5,5,5,1,1,1,0,45.6,333.7,203.1,42768000.0,0.0,0.0,36.1
A3-01280,A3,82451595,10,240,4,10,6,0,10,65.9,65.9,35.8,42768000.0,0.0,0.0,3.6
A3-01281,A3,71206702,2,2,1,2,1,1,0,143.6,304.9,201.7,42768000.0,0.0,0.0,41.3
A3-01282,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-01283,A3,84885655,5,8,1,4,2,1,1,136.8,136.8,116.5,42768000.0,0.0,0.0,25.5
A3-01285,A3,68222639,2,2,1,2,1,1,0,151.0,281.1,212.5,42768000.0,0.0,0.0,42.2
A3-01286,A3,58286848,2,2,1,2,1,1,0,181.2,315.8,235.2,42768000.0,0.0,0.0,62.9
A3-01287,A3,47267163,1,1,1,1,1,1,0,137.7,550.9,137.7,42768000.0,0.0,0.0,24.4
A3-01288,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01290,A3,90624172,1,480,6,16,5,0,1,40.3,40.3,40.3,42768000.0,0.0,0.0,0.2
A3-01293,A3,82831631,2,2,1,2,1,1,0,266.2,287.1,167.9,42768000.0,0.0,0.0,60.0
A3-01294,A3,51051344,1,1,1,1,1,1,0,176.1,396.0,188.4,42768000.0,0.0,0.0,30.7
A3-01296,A3,80552034,4,18,3,3,2,0,4,89.3,183.4,109.8,42768000.0,0.0,0.0,16.8
A3-01297,A3,79027877,1,1,1,1,1,1,0,266.7,488.4,159.3,42768000.0,0.0,0.0,48.5
A3-01298,A3,29667404,2,2,1,2,1,1,0,175.3,321.9,175.3,42768000.0,0.0,0.0,46.3
A3-01300,A3,61373863,3,3,1,1,3,3,0,263.4,365.0,61.7,42768000.0,0.0,0.0,41.6
A3-01303,A3,79173448,1,20,1,5,4,0,1,250.8,131.3,49.3,42768000.0,0.0,0.0,3.8
A3-01304,A3,71475116,1,2,1,1,2,1,0,258.1,398.0,87.7,42768000.0,0.0,0.0,21.1
A3-01305,A3,22759862,3,20,2,5,2,0,3,125.5,125.5,85.7,42768000.0,0.0,0.0,9.5
A3-01308,A3,81682438,1,1,1,1,1,1,0,158.1,632.3,158.1,42768000.0,0.0,0.0,37.0
A3-01309,A3,41303262,1,10,2,1,5,0,1,125.5,502.0,47.8,42768000.0,0.0,0.0,7.0
A3-01311,A3,72277066,9,24,3,4,2,0,9,83.5,163.2,83.5,42768000.0,0.0,0.0,23.9
A3-01314,A3,13504070,1,2,2,1,1,0,1,123.9,344.6,123.9,42768000.0,0.0,0.0,12.4
A3-01317,A3,87462506,1,1,1,1,1,1,0,165.8,508.6,165.8,42768000.0,0.0,0.0,32.7
A3-01318,A3,59919259,3,4,4,1,1,0,3,62.9,487.3,212.1,42768000.0,0.0,0.0,45.6
A3-01319,A3,82836842,1,2,1,1,2,1,0,255.6,559.6,92.2,42768000.0,0.0,0.0,30.8
A3-01320,A3,66505499,1,1,1,1,1,1,0,146.3,611.0,162.0,42768000.0,0.0,0.0,33.9
A3-01321,A3,10138112,1,1,1,1,1,1,0,144.7,359.5,175.5,42768000.0,0.0,0.0,21.3
A3-01322,A3,52738113,1,20,1,4,5,0,1,261.8,142.9,46.1,42768000.0,0.0,0.0,4.0
A3-01323,A3,88538691,8,8,1,4,2,2,0,197.3,147.8,108.0,42768000.0,0.0,0.0,58.9
A4-00002,A4,20628172,8,8,2,2,2,2,0,142.2,397.2,126.0,77112000.0,0.1,0.1,73.8
A4-00003,A4,29611203,3,3,1,1,3,3,0,292.9,426.0,70.9,77112000.0,0.1,0.0,34.4
A4-00004,A4,47031581,1,1,1,1,1,1,0,332.6,654.4,197.1,77112000.0,0.1,0.0,55.6
A4-00007,A4,79027877,2,2,2,1,1,1,0,159.3,488.4,266.7,77112000.0,0.1,0.0,53.8
A4-00008,A4,75720505,4,4,2,2,1,1,0,115.4,341.1,191.1,77112000.0,0.1,0.0,39.0
A4-00009,A4,88287546,60,60,5,3,4,4,0,65.3,261.3,65.3,77112000.0,0.1,0.1,86.7
A4-00010,A4,82692530,1,1,1,1,1,1,0,190.8,565.0,190.8,77112000.0,0.1,0.0,26.7
A4-00011,A4,27836970,2,2,1,2,1,1,0,201.4,342.3,227.5,77112000.0,0.1,0.0,40.7
A4-00015,A4,37122898,22,1260,9,20,7,0,22,37.1,38.9,38.9,77112000.0,0.1,0.0,1.6
A4-00016,A4,55710936,7,15,3,5,1,0,7,103.2,144.7,249.6,77112000.0,0.1,0.0,33.8
A4-00017,A4,79027877,2,2,2,1,1,1,0,159.3,488.4,266.7,77112000.0,0.1,0.0,53.8
A4-00019,A4,14019715,15,20,5,4,1,0,15,65.2,181.3,220.5,77112000.0,0.1,0.0,50.7
A4-00020,A4,38537528,1,12,3,4,1,0,1,104.1,201.7,186.6,77112000.0,0.1,0.0,5.1
A4-00023,A4,20787461,2,2,1,1,2,2,0,309.3,450.8,113.3,77112000.0,0.1,0.0,41.0
A4-00024,A4,90042841,1,8,4,2,1,0,1,77.8,381.9,212.7,77112000.0,0.1,0.0,8.2
A4-00025,A4,83079661,1,1,1,1,1,1,0,176.7,706.9,176.7,77112000.0,0.1,0.0,28.6
A4-00027,A4,58562387,1,4,1,2,2,0,1,316.6,316.6,121.4,77112000.0,0.1,0.0,15.8
A4-00028,A4,68507434,1,2,1,1,2,1,0,338.8,695.2,129.0,77112000.0,0.1,0.0,39.4
A4-00030,A4,82711135,2,2,2,1,1,1,0,152.6,499.4,254.0,77112000.0,0.1,0.0,50.2
A4-00031,A4,23417921,2,2,1,2,1,1,0,184.3,340.7,214.9,77112000.0,0.1,0.0,35.0
A4-00033,A4,66296683,1,2,1,2,1,0,1,304.1,304.1,194.2,77112000.0,0.1,0.0,23.3
A4-00035,A4,48323850,4,4,1,2,2,2,0,299.1,299.1,137.0,77112000.0,0.1,0.0,63.6
A4-00036,A4,46831170,2,24,4,3,2,0,2,76.8,262.1,120.7,77112000.0,0.1,0.0,6.3
A4-00038,A4,30623738,2,5,1,5,1,0,2,321.3,156.8,223.6,77112000.0,0.1,0.0,29.2
A4-00039,A4,71821829,1,80,4,10,2,0,1,77.2,80.6,124.5,77112000.0,0.1,0.0,1.0
A4-00040,A4,60757254,2,25,5,5,1,0,2,65.0,157.6,260.2,77112000.0,0.1,0.0,6.9
A4-00041,A4,88538691,16,16,2,4,2,2,0,147.8,197.3,108.0,77112000.0,0.1,0.1,65.3
A4-00044,A4,62011594,2,2,1,1,2,2,0,299.6,449.1,94.7,77112000.0,0.1,0.0,33.0
A4-00047,A4,11707789,2,6,1,2,3,1,0,287.5,282.8,75.6,77112000.0,0.1,0.0,15.9
A4-00048,A4,62320368,8,8,2,2,2,2,0,153.8,388.3,127.2,77112000.0,0.1,0.1,78.8
A4-00051,A4,88287546,60,60,5,3,4,4,0,65.3,261.3,65.3,77112000.0,0.1,0.1,86.7
A4-00052,A4,27858834,2,12,3,2,2,0,2,98.1,392.5,98.1,77112000.0,0.1,0.0,9.8
A4-00054,A4,63578077,3,450,6,15,5,0,3,53.1,53.1,53.1,77112000.0,0.1,0.0,0.6
A4-00055,A4,41891174,1,48,4,6,2,0,1,78.4,117.9,117.9,77112000.0,0.1,0.0,1.4
A4-00057,A4,99467919,2,12,3,4,1,0,2,94.9,175.4,175.4,77112000.0,0.1,0.0,7.6
A4-00058,A4,47031581,1,1,1,1,1,1,0,332.6,654.4,197.1,77112000.0,0.1,0.0,55.6
A4-00059,A4,95965019,1,1,1,1,1,1,0,311.4,658.1,187.1,77112000.0,0.1,0.0,49.7
A4-00060,A4,76222645,4,240,5,12,4,0,4,64.8,64.8,64.8,77112000.0,0.1,0.0,1.4
A4-00062,A4,82711135,2,2,2,1,1,1,0,152.6,499.4,254.0,77112000.0,0.1,0.0,50.2
A4-00064,A4,78114213,2,2,2,1,1,1,0,161.5,493.7,277.0,77112000.0,0.1,0.0,57.3
A4-00068,A4,79056277,2,2,1,2,1,1,0,324.1,324.1,146.5,77112000.0,0.1,0.0,39.9
A4-00069,A4,79056277,2,2,1,2,1,1,0,324.1,324.1,146.5,77112000.0,0.1,0.0,39.9
A4-00070,A4,32334896,18,21,3,7,1,0,18,102.6,113.5,240.7,77112000.0,0.1,0.1,65.4
A4-00071,A4,21728388,1,4,2,1,2,0,1,162.9,483.2,128.5,77112000.0,0.1,0.0,13.1
A4-00073,A4,79877646,4,4,2,2,1,1,0,165.6,356.2,261.2,77112000.0,0.1,0.1,79.9
A4-00074,A4,48778024,2,2,1,1,2,2,0,327.2,464.8,119.4,77112000.0,0.1,0.0,47.1
A4-00075,A4,49154826,4,6,6,1,1,0,4,54.1,672.3,171.0,77112000.0,0.1,0.0,32.3
A4-00076,A4,97616700,12,12,2,2,3,3,0,170.0,361.1,71.9,77112000.0,0.1,0.1,68.7
A4-00079,A4,84382918,2,2,1,2,1,1,0,312.6,311.5,195.1,77112000.0,0.1,0.0,49.3
A4-00080,A4,99376563,1,4,1,2,2,0,1,292.7,363.2,96.3,77112000.0,0.1,0.0,13.3
A4-00081,A4,29944618,2,2,2,1,1,1,0,165.2,661.0,165.2,77112000.0,0.1,0.0,46.8
A4-00084,A4,16493632,1,6,6,1,1,0,1,51.1,506.6,214.3,77112000.0,0.1,0.0,7.2
A4-00085,A4,12867398,14,14,7,2,1,1,0,44.7,402.3,221.8,77112000.0,0.1,0.1,72.4
A4-00086,A4,33376187,3,4,4,1,1,0,3,83.0,477.2,181.4,77112000.0,0.1,0.0,28.0
A4-00090,A4,79877646,1,4,2,2,1,0,1,165.6,356.2,261.2,77112000.0,0.1,0.0,20.0
A4-00091,A4,97216895,2,2,2,1,1,1,0,127.6,475.1,239.2,77112000.0,0.1,0.0,37.6
A4-00092,A4,38527096,1,28,2,7,2,0,1,115.0,114.9,115.0,77112000.0,0.1,0.0,2.0
A4-00093,A4,49671522,14,450,6,15,5,0,14,53.1,53.1,53.1,77112000.0,0.1,0.0,2.7
A4-00094,A4,90398044,7,12,3,2,2,1,1,107.8,374.7,137.5,77112000.0,0.1,0.0,50.4
A4-00095,A4,36616930,5,5,1,5,1,1,0,332.9,147.8,221.3,77112000.0,0.1,0.1,70.6
A4-00096,A4,33780157,12,36,2,3,6,2,0,148.5,219.8,42.7,77112000.0,0.1,0.0,21.7
A4-00097,A4,61373863,10,10,5,2,1,1,0,61.7,365.0,263.4,77112000.0,0.1,0.1,76.9
A4-00098,A4,63743254,3,3,3,1,1,1,0,106.8,496.1,224.0,77112000.0,0.1,0.0,46.2
A4-00099,A4,79027877,2,2,2,1,1,1,0,159.3,488.4,266.7,77112000.0,0.1,0.0,53.8
A4-00101,A4,49816944,9,12,6,2,1,0,9,51.3,363.8,256.3,77112000.0,0.1,0.0,55.8
A4-00103,A4,21498355,3,5,5,1,1,0,3,59.1,469.6,243.9,77112000.0,0.1,0.0,26.3
A4-00104,A4,38076473,3,7,7,1,1,0,3,46.0,426.8,229.8,77112000.0,0.1,0.0,17.6
A4-00106,A4,12877547,105,912,8,19,6,0,105,40.6,40.6,40.6,77112000.0,0.1,0.0,9.1
A4-00109,A4,62011594,2,2,1,1,2,2,0,299.6,449.1,94.7,77112000.0,0.1,0.0,33.0
A4-00110,A4,61373863,10,10,5,2,1,1,0,61.7,365.0,263.4,77112000.0,0.1,0.1,76.9
A4-00113,A4,87492396,3,3,1,1,3,3,0,296.4,434.8,74.2,77112000.0,0.1,0.0,37.2
A4-00114,A4,17407099,2,150,3,10,5,0,2,111.4,78.6,51.4,77112000.0,0.1,0.0,1.2
A4-00115,A4,89594339,3,10,5,1,2,0,3,59.9,483.0,132.5,77112000.0,0.1,0.0,14.9
A4-00116,A4,79027877,2,2,2,1,1,1,0,159.3,488.4,266.7,77112000.0,0.1,0.0,53.8
A4-00117,A4,54217735,7,36,3,6,2,0,7,104.9,118.5,118.5,77112000.0,0.1,0.0,13.4
A4-00118,A4,67268432,1,1,1,1,1,1,0,180.5,448.5,222.9,77112000.0,0.1,0.0,23.4
A4-00119,A4,28238010,1,4,1,2,2,0,1,310.5,379.0,110.3,77112000.0,0.1,0.0,16.8
A4-00120,A4,73618082,11,11,1,11,1,1,0,290.3,68.1,272.0,77112000.0,0.1,0.1,76.7
A4-00121,A4,41925750,3,3,3,1,1,1,0,92.0,462.8,256.7,77112000.0,0.1,0.0,42.5
A4-00122,A4,41878250,1,1,1,1,1,1,0,321.4,504.6,218.3,77112000.0,0.1,0.0,45.9
A4-00123,A4,32334896,21,21,3,7,1,1,0,102.6,113.5,240.7,77112000.0,0.1,0.1,76.3
A4-00124,A4,88538691,16,16,2,4,2,2,0,147.8,197.3,108.0,77112000.0,0.1,0.1,65.3
A4-00126,A4,14003060,2,2,1,2,1,1,0,286.3,366.2,163.8,77112000.0,0.1,0.0,44.5
A4-00127,A4,14211102,2,2,2,1,1,1,0,139.1,418.4,265.1,77112000.0,0.1,0.0,40.0
A4-00128,A4,44854144,8,8,1,2,4,4,0,334.4,334.4,66.9,77112000.0,0.1,0.1,77.6
A4-00129,A4,78006218,1,1,1,1,1,1,0,304.7,538.6,148.9,77112000.0,0.1,0.0,31.7
A4-00132,A4,29944618,2,2,2,1,1,1,0,165.2,661.0,165.2,77112000.0,0.1,0.0,46.8
A4-00135,A4,22837967,4,4,2,2,1,1,0,155.6,346.1,230.8,77112000.0,0.1,0.0,64.5
A4-00136,A4,74366579,28,28,2,7,2,2,0,162.5,113.4,114.5,77112000.0,0.1,0.1,76.6
A4-00137,A4,72544030,30,30,3,5,2,2,0,107.7,153.1,115.9,77112000.0,0.1,0.1,74.3
A4-00139,A4,66282359,2,4,2,2,1,0,2,151.5,374.2,277.2,77112000.0,0.1,0.0,40.8
A4-00140,A4,59246906,1,1,1,1,1,1,0,302.1,407.5,176.6,77112000.0,0.1,0.0,28.2
A4-00143,A4,70388774,1,2,1,2,1,0,1,298.4,378.8,140.7,77112000.0,0.1,0.0,20.6
A4-00146,A4,82461728,9,88,4,11,2,0,9,73.5,73.5,114.5,77112000.0,0.1,0.0,7.2
A4-00147,A4,78576221,9,20,2,10,1,0,9,167.4,75.2,217.1,77112000.0,0.1,0.0,31.9
A4-00151,A4,58286848,4,4,1,4,1,1,0,315.8,181.2,235.2,77112000.0,0.1,0.1,69.8
A4-00155,A4,94420298,14,30,3,5,2,0,14,113.1,153.0,119.4,77112000.0,0.1,0.0,37.5
A4-00158,A4,52857029,1,20,1,4,5,0,1,338.6,171.1,51.0,77112000.0,0.1,0.0,3.8
A4-00159,A4,17698219,1,176,4,11,4,0,1,77.1,68.6,68.6,77112000.0,0.1,0.0,0.5
A4-00162,A4,46374194,4,4,1,1,4,4,0,288.6,680.1,57.7,77112000.0,0.1,0.0,58.7
A4-00163,A4,80174566,1,1,1,1,1,1,0,200.2,801.0,200.2,77112000.0,0.1,0.0,41.6
A4-00164,A4,21143350,5,12,1,6,2,0,5,275.5,124.6,124.6,77112000.0,0.1,0.0,27.7
A4-00166,A4,12399317,6,6,3,1,2,2,0,110.8,464.2,119.6,77112000.0,0.1,0.0,47.9
A4-00167,A4,16107560,1,18,3,3,2,0,1,95.0,255.9,139.3,77112000.0,0.1,0.0,4.4
A4-00168,A4,74405887,4,4,2,1,2,2,0,115.8,463.1,115.8,77112000.0,0.1,0.0,32.2
A4-00171,A4,94624291,27,27,3,9,1,1,0,103.6,87.1,278.5,77112000.0,0.1,0.1,88.0
A4-00172,A4,13451769,1,68,2,17,2,0,1,166.8,46.4,138.9,77112000.0,0.1,0.0,1.4
A4-00173,A4,18748474,36,36,4,3,3,3,0,73.3,242.4,85.8,77112000.0,0.1,0.1,71.2
A4-00174,A4,76168621,20,120,4,10,3,0,20,74.6,74.6,74.6,77112000.0,0.1,0.0,10.8
A4-00176,A4,76364346,36,72,3,4,6,3,0,106.7,189.1,41.2,77112000.0,0.1,0.0,38.8
A4-00178,A4,13530667,10,10,2,1,5,5,0,141.3,565.2,52.7,77112000.0,0.1,0.0,54.6
A4-00179,A4,65769569,5,5,1,5,1,1,0,320.4,157.8,211.4,77112000.0,0.1,0.1,69.3
A4-00180,A4,24197539,1,1,1,1,1,1,0,196.3,785.1,196.3,77112000.0,0.1,0.0,39.2
A4-00181,A4,20520806,12,12,3,4,1,1,0,107.7,178.0,208.0,77112000.0,0.1,0.0,62.1
A4-00182,A4,97187888,1,2,2,1,1,0,1,159.5,544.8,159.5,77112000.0,0.1,0.0,18.0
A4-00184,A4,77985272,1,1,1,1,1,1,0,181.9,451.5,263.1,77112000.0,0.1,0.0,28.0
A4-00186,A4,41378410,2,2,1,2,1,1,0,322.1,399.5,168.6,77112000.0,0.1,0.0,56.3
A4-00188,A4,74784887,2,3,3,1,1,0,2,86.3,549.1,231.2,77112000.0,0.1,0.0,28.4
A4-00189,A4,11056554,2,2,2,1,1,1,0,152.4,454.8,268.2,77112000.0,0.1,0.0,48.2
A4-00190,A4,80842656,3,3,3,1,1,1,0,112.0,561.4,178.3,77112000.0,0.1,0.0,43.6
A4-00191,A4,12867398,14,14,7,2,1,1,0,44.7,402.3,221.8,77112000.0,0.1,0.1,72.4
A4-00194,A4,75401895,4,4,1,4,1,1,0,287.8,174.6,236.1,77112000.0,0.1,0.0,61.5
A4-00195,A4,60311415,1,36,3,3,4,0,1,96.7,203.4,69.3,77112000.0,0.1,0.0,1.8
A4-00196,A4,61373863,10,10,5,2,1,1,0,61.7,365.0,263.4,77112000.0,0.1,0.1,76.9
A4-00197,A4,99915836,2,2,2,1,1,1,0,168.0,477.5,264.0,77112000.0,0.1,0.0,54.9
A4-00198,A4,46386975,2,2,1,2,1,1,0,314.0,295.6,189.6,77112000.0,0.1,0.0,45.6
A4-00201,A4,50735030,2,2,2,1,1,1,0,151.8,673.8,168.4,77112000.0,0.1,0.0,44.7
A4-00204,A4,47110424,2,55,5,11,1,0,2,63.4,70.8,220.1,77112000.0,0.1,0.0,2.6
A4-00206,A4,19110380,1,4,1,2,2,0,1,321.2,321.2,99.1,77112000.0,0.1,0.0,13.3
A4-00207,A4,23677159,1,200,4,10,5,0,1,74.3,74.3,52.5,77112000.0,0.1,0.0,0.4
A4-00208,A4,52704186,2,30,2,5,3,0,2,155.7,142.4,87.3,77112000.0,0.1,0.0,5.0
A4-00210,A4,73536223,42,42,1,6,7,7,0,289.3,131.5,38.8,77112000.0,0.1,0.1,80.4
A4-00212,A4,11056554,2,2,2,1,1,1,0,152.4,454.8,268.2,77112000.0,0.1,0.0,48.2
A4-00213,A4,92450658,12,12,3,4,1,1,0,94.0,183.6,175.4,77112000.0,0.1,0.0,47.1
A4-00216,A4,68109219,9,9,1,9,1,1,0,278.4,84.0,278.4,77112000.0,0.1,0.1,76.0
A4-00217,A4,82265635,24,24,2,4,3,3,0,169.1,169.1,88.9,77112000.0,0.1,0.1,79.1
A4-00221,A4,10896340,1,28,4,7,1,0,1,73.0,113.7,215.7,77112000.0,0.1,0.0,2.3
A4-00225,A4,35616542,6,7,1,7,1,0,6,323.6,114.1,205.4,77112000.0,0.1,0.0,59.0
A4-00226,A4,20628172,8,8,2,2,2,2,0,142.2,397.2,126.0,77112000.0,0.1,0.1,73.8
A4-00227,A4,61624465,2,2,2,1,1,1,0,152.2,570.8,152.2,77112000.0,0.1,0.0,34.3
A4-00229,A4,42392185,140,140,2,10,7,7,0,167.4,77.7,39.5,77112000.0,0.1,0.1,93.3
A4-00230,A4,77894962,19,22,2,11,1,0,19,168.9,72.3,256.2,77112000.0,0.1,0.1,77.1
A4-00231,A4,88287546,60,60,5,3,4,4,0,65.3,261.3,65.3,77112000.0,0.1,0.1,86.7
A4-00232,A4,11748668,1,40,4,10,1,0,1,78.4,78.4,220.7,77112000.0,0.1,0.0,1.8
A4-00233,A4,34997309,5,5,5,1,1,1,0,65.2,448.7,222.3,77112000.0,0.1,0.0,42.2
A4-00234,A4,67729649,2,2,2,1,1,1,0,130.4,585.2,211.1,77112000.0,0.1,0.0,41.8
A4-00235,A4,84382918,2,2,1,2,1,1,0,312.6,311.5,195.1,77112000.0,0.1,0.0,49.3
A4-00236,A4,70923085,1,72,9,4,2,0,1,35.0,170.2,126.7,77112000.0,0.1,0.0,1.0
A4-00237,A4,79027877,2,2,2,1,1,1,0,159.3,488.4,266.7,77112000.0,0.1,0.0,53.8
A4-00238,A4,72380200,1,72,6,6,2,0,1,53.9,129.7,129.7,77112000.0,0.1,0.0,1.2
A4-00240,A4,52365422,1,2,1,2,1,0,1,303.8,303.8,166.9,77112000.0,0.1,0.0,20.0
A4-00241,A4,44832423,2,4,2,2,1,0,2,160.4,392.6,216.5,77112000.0,0.1,0.0,35.4
A4-00243,A4,75264987,5,80,5,8,2,0,5,66.3,99.8,131.4,77112000.0,0.1,0.0,5.6
A4-00244,A4,66920480,11,32,2,4,4,1,3,167.1,165.0,56.6,77112000.0,0.1,0.0,22.3
A4-00245,A4,23588970,3,3,3,1,1,1,0,105.6,470.8,227.0,77112000.0,0.1,0.0,43.9
A4-00246,A4,55310531,1,1,1,1,1,1,0,305.4,429.9,146.7,77112000.0,0.1,0.0,25.0
A4-00247,A4,38653094,48,48,3,8,2,2,0,99.1,99.1,99.1,77112000.0,0.1,0.0,60.6
A4-00248,A4,48490500,4,4,1,4,1,1,0,310.3,184.8,279.3,77112000.0,0.1,0.1,83.1
A4-00250,A4,55824071,2,4,1,1,4,2,0,311.5,454.3,62.3,77112000.0,0.1,0.0,22.9
A4-00254,A4,87492396,3,3,1,1,3,3,0,296.4,434.8,74.2,77112000.0,0.1,0.0,37.2
A4-00258,A4,50735030,2,2,2,1,1,1,0,151.8,673.8,168.4,77112000.0,0.1,0.0,44.7
A4-00261,A4,23588970,3,3,3,1,1,1,0,105.6,470.8,227.0,77112000.0,0.1,0.0,43.9
A4-00262,A4,51930510,1,2,2,1,1,0,1,126.9,424.8,230.7,77112000.0,0.1,0.0,16.1
A4-00263,A4,73160433,11,100,2,10,5,0,11,151.0,81.0,49.6,77112000.0,0.1,0.0,8.7
A4-00264,A4,98362969,5,5,1,5,1,1,0,293.4,141.1,141.1,77112000.0,0.1,0.0,37.9
A4-00265,A4,10040574,4,4,2,1,2,2,0,132.2,528.6,132.2,77112000.0,0.1,0.0,47.9
A4-00266,A4,33597937,49,60,2,10,3,2,9,153.3,74.7,74.7,77112000.0,0.1,0.0,54.4
A4-00267,A4,78114213,2,2,2,1,1,1,0,161.5,493.7,277.0,77112000.0,0.1,0.0,57.3
A4-00268,A4,20628172,8,8,2,2,2,2,0,142.2,397.2,126.0,77112000.0,0.1,0.1,73.8
A4-00269,A4,74846134,7,36,3,6,2,0,7,103.2,124.7,124.7,77112000.0,0.1,0.0,14.6
A4-00270,A4,99767690,3,4,1,4,1,0,3,298.2,182.5,184.9,77112000.0,0.1,0.0,39.1
A4-00272,A4,68507434,2,2,1,1,2,2,0,338.8,695.2,129.0,77112000.0,0.1,0.1,78.8
A4-00274,A4,20565878,2,2,2,1,1,1,0,163.0,550.1,215.8,77112000.0,0.1,0.0,50.2
A4-00275,A4,46386975,2,2,1,2,1,1,0,314.0,295.6,189.6,77112000.0,0.1,0.0,45.6
A4-00277,A4,59991690,2,2,1,2,1,1,0,299.3,299.3,166.0,77112000.0,0.1,0.0,38.6
A4-00279,A4,66421128,4,48,2,12,2,0,4,168.0,63.1,125.9,77112000.0,0.1,0.0,6.9
A4-00280,A4,29667404,4,4,1,4,1,1,0,321.9,175.3,175.3,77112000.0,0.1,0.0,51.3
A4-00281,A4,94624291,27,27,3,9,1,1,0,103.6,87.1,278.5,77112000.0,0.1,0.1,88.0
A4-00282,A4,41378410,2,2,1,2,1,1,0,322.1,399.5,168.6,77112000.0,0.1,0.0,56.3
A4-00284,A4,23588970,3,3,3,1,1,1,0,105.6,470.8,227.0,77112000.0,0.1,0.0,43.9
A4-00285,A4,86541657,1,1,1,1,1,1,0,319.8,482.2,185.7,77112000.0,0.1,0.0,37.1
A4-00286,A4,61373863,10,10,5,2,1,1,0,61.7,365.0,263.4,77112000.0,0.1,0.1,76.9
A4-00287,A4,59607112,4,4,1,2,2,2,0,312.7,312.7,118.1,77112000.0,0.1,0.0,59.9
